0.29678	0.27313
0.34402	0.38394
0.05297	0.70776
0.60224	0.51674
0.02621	0.56327
0.79107	0.75041
0.05335	0.71456
0.04195	0.59270
0.03135	0.55014
0.17957	0.54340
0.05095	0.71600
0.77657	0.75540
0.23912	0.47933
0.04221	0.56215
0.04575	0.53976
0.60303	0.52177
0.77475	0.63442
0.05002	0.70768
0.02710	0.55051
0.05354	0.69393
0.05413	0.71765
0.04233	0.57045
0.35604	0.86448
0.41352	0.10489
0.14966	0.74310
0.34337	0.81825
0.55220	0.48032
0.71046	0.12698
0.56321	0.40452
0.49170	0.46497
0.74641	0.52112
0.74290	0.21505
0.79564	0.40334
0.43985	0.47590
0.56776	0.49425
0.13922	0.76206
0.41556	0.09290
0.84625	0.29019
0.82121	0.29868
0.57120	0.41664
0.46795	0.13186
0.81250	0.26268
0.41200	0.10044
0.44237	0.07733
0.74017	0.24510
0.14895	0.72472
0.45674	0.79538
0.58701	0.58156
0.83265	0.29379
0.51461	0.39251
0.42407	0.21783
0.39164	0.12533
0.59404	0.55284
0.16915	0.63650
0.52176	0.86371
0.41546	0.23846
0.59152	0.30754
0.55481	0.66871
0.32552	0.45495
0.64406	0.31648
0.37612	0.10823
0.54737	0.64232
0.74030	0.10488
0.73929	0.10617
0.73910	0.10122
0.82230	0.28668
0.76011	0.17672
0.74179	0.11903
0.70046	0.11425
0.63700	0.32338
0.13771	0.74786
0.14135	0.75125
0.64159	0.34294
0.39781	0.63724
0.76039	0.17500
0.76875	0.71143
0.57220	0.52615
0.37733	0.21731
0.72917	0.41405
0.76450	0.39490
0.65588	0.84369
0.78752	0.27956
0.14152	0.71345
0.14460	0.71007
0.12725	0.71289
0.51243	0.69946
0.16298	0.75185
0.13347	0.71651
0.16523	0.71978
0.51151	0.23621
0.72551	0.15885
0.61977	0.35169
0.35765	0.87371
0.33142	0.43517
0.73237	0.45239
0.16826	0.64035
0.35365	0.85569
0.33601	0.92738
0.52713	0.82375
0.26982	0.82553
0.35708	0.76421
0.58941	0.54391
0.56989	0.66503
0.47847	0.89431
0.11591	0.60057
0.38680	0.86384
0.45702	0.87163
0.11488	0.52590
0.37478	0.86639
0.25085	0.24520
0.33027	0.92279
0.51028	0.86534
0.62260	0.22472
0.55117	0.24110
0.46373	0.19455
0.23300	0.29536
0.61413	0.61922
0.26075	0.28294
0.22428	0.26961
0.23835	0.28565
0.26751	0.29453
0.23535	0.25809
0.42950	0.11101
0.57023	0.33054
0.61868	0.41118
0.55178	0.79197
0.23860	0.28309
0.65625	0.77271
0.96275	0.60526
0.24225	0.59691
0.22214	0.26887
0.41474	0.92896
0.29321	0.26344
0.50923	0.84717
0.74117	0.13921
0.11275	0.52114
0.22051	0.27583
0.22827	0.26643
0.22240	0.26838
0.61396	0.21157
0.35717	0.76725
0.36470	0.86515
0.51136	0.86210
0.54945	0.68948
0.55224	0.69596
0.67608	0.18664
0.45892	0.87527
0.45089	0.53036
0.26800	0.29254
0.24285	0.59699
0.42561	0.78663
0.26520	0.28401
0.25286	0.24414
0.28889	0.27493
0.36381	0.87093
0.37103	0.09417
0.25085	0.24520
0.57614	0.70496
0.42772	0.39253
0.74785	0.06136
0.38386	0.69009
0.72017	0.45944
0.40270	0.80319
0.56781	0.63606
0.39453	0.14201
0.41506	0.75880
0.61245	0.61257
0.28232	0.55063
0.16874	0.64082
0.20681	0.51562
0.58280	0.43151
0.74775	0.71305
0.39112	0.14956
0.27570	0.31081
0.41229	0.14616
0.56275	0.00000
0.86598	0.64020
0.54038	0.59927
0.32610	0.22219
0.86705	0.22478
0.02232	0.51277
0.31068	0.44766
0.41137	0.72150
0.24241	0.64026
0.54895	0.03758
0.06249	0.53806
0.84984	0.34595
0.39742	0.64133
0.77351	0.45808
0.34371	0.39039
0.32786	0.43758
0.71549	0.42530
0.53235	0.59836
0.06252	0.53665
0.41976	0.13649
0.41274	0.73439
0.97248	0.32882
0.51660	0.64892
0.56021	0.00832
0.56774	0.82124
0.34183	0.22810
0.32275	0.20677
0.54917	0.10785
0.55534	0.02279
0.53982	0.10892
0.32312	0.44400
0.30094	0.45449
0.59238	0.41711
0.31979	0.25798
0.01487	0.52289
0.75215	0.74621
0.91632	0.46021
0.58243	0.36069
0.54662	0.28787
0.39179	0.21975
0.56222	0.68369
0.25438	0.51644
0.51506	0.17656
0.41249	0.12806
0.30612	0.44836
0.82010	0.15721
0.51124	0.17808
0.73766	0.24006
0.79159	0.26727
0.76966	0.16904
0.74279	0.70187
0.41759	0.11802
0.24533	0.64036
0.25049	0.80265
0.21621	0.68520
0.44037	0.37000
0.61992	0.23487
0.68808	0.34191
0.77890	0.16284
0.27551	0.82071
0.08123	0.66917
0.69134	0.36817
0.42232	0.13227
0.40373	0.74983
0.46096	0.20934
0.42244	0.14523
0.39939	0.77224
0.40700	0.11150
0.48349	0.20206
0.55049	0.86152
0.11388	0.66123
0.46023	0.42838
0.82030	0.15571
0.00232	0.51532
0.55447	0.61838
0.60439	0.32484
0.87981	0.27269
0.18721	0.66951
0.11904	0.59018
0.27860	0.82558
0.71210	0.13178
0.69965	0.20666
0.10189	0.58948
0.59801	0.60008
0.23795	0.58881
0.19419	0.70292
0.58786	0.26713
0.21548	0.50751
0.15307	0.67226
0.08569	0.60925
0.80382	0.61085
0.57097	0.80306
0.51684	0.09023
0.51546	0.88192
0.79394	0.70676
0.57935	0.14901
0.31546	0.20483
0.50816	0.09825
0.20015	0.59890
0.57719	0.14732
0.53462	0.20082
0.54471	0.09067
0.56671	0.12850
0.52366	0.06061
0.20776	0.59932
0.08390	0.62131
0.14108	0.66609
0.18962	0.59083
0.08411	0.59074
0.16677	0.53253
0.08500	0.59072
0.08298	0.58247
0.20309	0.65844
0.08671	0.58925
0.20812	0.60206
0.12325	0.66916
0.20326	0.59746
0.17795	0.52266
0.20261	0.56603
0.47725	0.14582
0.29040	0.63311
0.42711	0.85693
0.51903	0.35608
0.61657	0.57613
0.62673	0.35730
0.49958	0.60900
0.40537	0.83109
0.79288	0.33629
0.38853	0.66770
0.76675	0.33833
0.23553	0.72384
0.78659	0.29242
0.59608	0.35762
0.85732	0.29259
0.53026	0.81028
0.74919	0.31701
0.44778	0.79164
0.43012	0.15658
0.73924	0.44487
0.47936	0.64392
0.45559	0.14203
0.44176	0.08233
0.44389	0.07966
0.62947	0.70006
0.77114	0.70559
0.77924	0.23381
0.47798	0.12243
0.32269	0.82797
0.46981	0.14248
0.45615	0.15618
0.53401	0.79467
0.46957	0.60300
0.57932	0.23291
0.67369	0.69030
0.78812	0.31516
0.87342	0.32526
0.83324	0.66169
0.39047	0.67625
0.48358	0.37074
0.63203	0.48081
0.48456	0.11459
0.35667	0.15654
0.67112	0.36140
0.83886	0.65136
0.72144	0.55311
0.38797	0.66224
0.81086	0.44985
0.40976	0.77018
0.78951	0.32148
0.84768	0.44563
0.51310	0.51543
0.68845	0.65757
0.87718	0.34664
0.73592	0.40776
0.70673	0.37556
0.50670	0.37602
0.57829	0.70634
0.49214	0.41348
0.67827	0.32960
0.85863	0.31163
0.46031	0.35703
0.47321	0.27260
0.48965	0.57402
0.52032	0.35489
0.75804	0.40952
0.55866	0.68385
0.80930	0.44078
0.48882	0.55344
0.86512	0.28435
0.44442	0.16458
0.71044	0.26243
0.58376	0.38812
0.91527	0.33036
0.79852	0.80283
0.79613	0.86143
0.80089	0.80568
0.89699	0.37190
0.75678	0.91868
0.98680	0.63977
0.91922	0.45262
0.75307	0.87838
0.72972	0.86821
0.88755	0.37471
0.54702	0.26435
0.68711	0.65648
0.54891	0.50184
0.75179	0.87823
0.62800	0.87216
0.75053	0.87212
0.91060	0.34502
0.80002	0.84490
0.90190	0.34364
0.82795	0.67655
0.37969	0.93991
0.66302	0.56301
0.43325	0.79475
0.50356	0.20786
0.89324	0.39204
0.62919	0.26188
0.91929	0.32940
0.72060	0.17771
0.29574	0.64417
0.59793	0.15240
0.75925	0.79238
0.76225	0.90263
0.72050	0.26716
0.34345	0.79169
0.40756	1.00000
0.69997	0.50048
0.47771	0.35673
0.33716	0.84299
0.61811	0.77590
0.67422	0.57510
0.28577	0.59693
0.89899	0.33789
0.28570	0.59950
0.85060	0.34626
0.83512	0.74022
0.88443	0.34311
0.92165	0.32538
0.91486	0.33940
0.72028	0.17946
0.91009	0.33178
0.85524	0.41593
0.65390	0.25719
0.76401	0.90153
0.49686	0.30294
0.87599	0.36410
0.71828	0.26957
0.92261	0.32452
0.60895	0.54096
0.28407	0.58583
0.59647	0.12229
0.59525	0.12565
0.43523	0.09000
0.51133	0.36209
0.90032	0.31118
0.82375	0.73242
0.58245	0.53550
0.39814	0.95407
0.58183	0.52836
0.62157	0.80328
0.37010	0.20619
0.86775	0.35854
0.46868	0.67194
0.38028	0.31028
0.93516	0.64887
0.84601	0.75051
0.46129	0.32245
0.47491	0.59884
0.27784	0.68435
0.35499	0.12037
0.51546	0.33705
0.87498	0.41378
0.82624	0.51853
0.51685	0.36877
0.54064	0.38815
0.69238	0.77864
0.54063	0.24263
0.83140	0.74518
0.94432	0.65423
0.93750	0.65322
0.93804	0.65499
0.51304	0.08020
0.97198	0.33757
0.39801	0.71326
0.40338	0.71775
0.45179	0.35507
0.47707	0.57599
0.43165	0.36242
0.71803	0.71222
0.32149	0.79137
0.61316	0.21690
0.85926	0.60383
0.32681	0.73357
0.60881	0.32038
0.43131	0.69990
0.37164	0.20029
0.40505	0.71463
0.30505	0.70734
0.33960	0.26644
0.43600	0.12161
0.89071	0.54065
0.31653	0.76670
0.42972	0.70831
0.90237	0.59018
0.20147	0.50693
0.42579	0.72223
0.32078	0.77937
0.97275	0.33586
0.56440	0.40503
0.41702	0.53215
0.32011	0.77601
0.96922	0.34494
0.20356	0.72633
0.43455	0.60240
0.23597	0.64053
0.13164	0.48544
0.33919	0.06718
0.33487	0.06226
0.73155	0.40159
0.33744	0.06825
0.34337	0.06875
0.33937	0.06647
0.71736	0.71538
0.42353	0.73421
0.33831	0.06863
0.71319	0.73097
0.33687	0.06514
0.56484	0.09120
0.55163	0.03304
0.94840	0.33944
0.13093	0.50399
0.13488	0.48479
0.71680	0.70238
0.55185	0.03317
0.47795	0.46276
0.40046	0.78718
0.72341	0.50982
0.54792	0.08929
0.34304	0.20510
0.48211	0.56875
0.57562	0.13123
0.56897	0.85348
0.11858	0.48595
0.73613	0.24726
0.55080	0.03541
0.54566	0.07517
0.13440	0.48613
0.60542	0.16669
0.57727	0.09835
0.58407	0.06085
0.41582	0.71298
0.11793	0.48536
0.36383	0.18109
0.38202	0.17744
0.55855	0.13812
0.82620	0.29347
0.36684	0.86861
0.42539	0.13397
0.38615	0.13068
0.49580	0.86419
0.46924	0.17161
0.40379	0.12730
0.55842	0.13959
0.56119	0.23315
0.71444	0.78965
0.56100	0.66588
0.42966	0.09820
0.40307	0.14508
0.28671	0.61493
0.63350	0.42350
0.55991	0.14689
0.55336	0.25552
0.46669	0.12255
0.66139	0.55172
0.72323	0.82295
0.27675	0.68569
0.53742	0.22091
0.63960	0.85258
0.52080	0.36040
0.42577	0.12445
0.82626	0.28519
0.82148	0.27936
0.58792	0.16897
0.61917	0.26420
0.48942	0.16488
0.82524	0.40007
0.72410	0.24601
0.57129	0.18794
0.83663	0.27880
0.57461	0.16078
0.44190	0.47242
0.80416	0.74865
0.82191	0.28081
0.40447	0.10485
0.94629	0.58339
0.96498	0.60470
0.98251	0.59265
0.59269	0.25289
0.99420	0.57827
0.40132	0.18847
0.29529	0.30917
0.55101	0.58517
0.54315	0.53745
0.99438	0.57309
0.98593	0.58998
0.20619	0.51225
0.27433	0.31388
0.31020	0.20810
0.60352	0.46854
0.95547	0.58944
0.94736	0.58433
0.29526	0.30599
0.65614	0.77233
1.00000	0.56470
0.98984	0.59773
0.57185	0.30108
0.16771	0.52375
0.99161	0.59246
0.12464	0.61208
0.53755	0.05529
0.99167	0.58832
0.69703	0.27597
0.31162	0.56924
0.31952	0.63438
0.31290	0.56544
0.31910	0.63389
0.89917	0.54577
0.91348	0.56146
0.38684	0.78908
0.72362	0.09478
0.60980	0.33216
0.66812	0.85751
0.56062	0.36581
0.55239	0.52853
0.79176	0.61421
0.36096	0.85992
0.83937	0.30371
0.84047	0.24972
0.81724	0.43651
0.59504	0.35023
0.72120	0.75352
0.25832	0.72908
0.56196	0.63979
0.59200	0.23046
0.88500	0.35919
0.54418	0.70650
0.47385	0.76741
0.50957	0.82038
0.57005	0.54551
0.27073	0.32038
0.57134	0.51651
0.57583	0.21366
0.30816	0.32850
0.36562	0.82753
0.55056	0.73821
0.55943	0.50551
0.59917	0.57860
0.20992	0.62986
0.24286	0.66137
0.05480	0.62048
0.75996	0.23729
0.63865	0.62193
0.29811	0.35600
0.76346	0.87380
0.36510	0.80915
0.54808	0.10164
0.21500	0.47643
0.49387	0.31661
0.55557	0.50571
0.18823	0.54686
0.55575	0.11655
0.54667	0.66716
0.72590	0.26212
0.84735	0.21755
0.85674	0.22209
0.53551	0.06339
0.85244	0.21941
0.57746	0.14301
0.27129	0.31947
0.78210	0.33076
0.58665	0.05945
0.85099	0.22050
0.54628	0.66519
0.80571	0.62709
0.79731	0.26229
0.60844	0.14843
0.83708	0.24703
0.35356	0.12131
0.69286	0.86149
0.81146	0.71166
0.81425	0.70143
0.71477	0.45905
0.70074	0.84447
0.58416	0.36750
0.44573	0.36428
0.47028	0.33228
0.80899	0.37503
0.75730	0.41474
0.17658	0.66163
0.21474	0.68618
0.71814	0.83743
0.84911	0.44761
0.81602	0.76183
0.69580	0.21734
0.82528	0.58360
0.74213	0.69416
0.80851	0.67118
0.81415	0.36477
0.72929	0.43993
0.57952	0.24909
0.43556	0.64824
0.68293	0.49926
0.77696	0.74746
0.77887	0.61521
0.83575	0.73061
0.71477	0.45905
0.81057	0.65548
0.37308	0.24015
0.24027	0.66869
0.25052	0.73550
0.70295	0.20700
0.91900	0.45407
0.60761	0.28518
0.68936	0.89455
0.70351	0.36592
0.22778	0.68665
0.25473	0.75273
0.57980	0.26872
0.70938	0.85829
0.77656	0.74704
0.74542	0.39540
0.75093	0.40900
0.80784	0.70026
0.39947	0.95954
0.70012	0.78415
0.46424	0.30552
0.70622	0.77189
0.58163	0.60482
0.59910	0.28057
0.76292	0.65280
0.61548	0.39531
0.82121	0.73472
0.82643	0.69159
0.37724	0.73267
0.88966	0.37414
0.68732	0.51037
0.96843	0.64636
0.15934	0.68143
0.82866	0.52647
0.72216	0.73035
0.55572	0.48878
0.26567	0.75599
0.34326	0.78353
0.67654	0.85722
0.17362	0.73533
0.63737	0.87900
0.89361	0.54682
0.79483	0.69889
0.82133	0.59163
0.89043	0.32135
0.72033	0.74407
0.75569	0.47095
0.19300	0.74086
0.16958	0.73768
0.81960	0.66357
0.30554	0.73946
0.17094	0.72449
0.17070	0.76055
0.18513	0.74487
0.71424	0.74702
0.82090	0.65935
0.51449	0.84471
0.52417	0.63628
0.56691	0.80062
0.47595	0.51777
0.54716	0.56915
0.68284	0.84657
0.50124	0.62304
0.48699	0.53385
0.53466	0.51044
0.49668	0.87286
0.55059	0.41888
0.55804	0.60886
0.33553	0.80913
0.57142	0.72962
0.74870	0.45177
0.48874	0.82918
0.59792	0.68422
0.70625	0.30967
0.54431	0.55832
0.59658	0.31127
0.22573	0.66530
0.23722	0.66649
0.61987	0.46996
0.55350	0.61833
0.60736	0.55680
0.80760	0.63404
0.73908	0.44473
0.69618	0.76712
0.68724	0.53157
0.67212	0.85844
0.66920	0.36107
0.21657	0.68350
0.32038	0.63746
0.47535	0.12978
0.94773	0.58860
0.43203	0.84315
0.54664	0.46840
0.87560	0.40030
0.87957	0.29672
0.17578	0.52771
0.61090	0.35830
0.43048	0.23399
0.85012	0.61422
0.61258	0.27279
0.36187	0.84515
0.71019	0.52685
0.71745	0.52665
0.47471	0.60043
0.54040	0.62955
0.16758	0.53478
0.17592	0.53493
0.63713	0.72575
0.26169	0.64561
0.27959	0.74097
0.69798	0.55302
0.88594	0.60488
0.88670	0.55152
0.88072	0.35560
0.59094	0.20261
0.76944	0.71601
0.90626	0.34083
0.81124	0.38386
0.61141	0.30868
0.47569	0.19602
0.82316	0.62522
0.76503	0.71388
0.95690	0.65999
0.92719	0.37660
0.23067	0.69211
0.69688	0.84533
0.84335	0.61011
0.86965	0.63824
0.85554	0.42909
0.72956	0.86756
0.73240	0.54767
0.41936	0.29350
0.50792	0.60071
0.98414	0.56607
0.61098	0.21618
0.62420	0.25652
0.92108	0.38535
0.41410	0.82687
0.86399	0.38493
0.86762	0.38821
0.71854	0.26135
0.71635	0.24968
0.34317	0.82938
0.34003	0.82485
0.58682	0.20995
0.81403	0.72599
0.85745	0.31082
0.46736	0.20501
0.46175	0.23193
0.49509	0.41354
0.62766	0.32740
0.23754	0.74573
0.59048	0.58786
0.49762	0.30815
0.19532	0.74665
0.71621	0.26930
0.59689	0.38541
0.75248	0.22610
0.88727	0.60841
0.69765	0.36819
0.39245	0.31249
0.75368	0.53642
0.88518	0.61022
0.38517	0.30903
0.39134	0.31163
0.56981	0.40576
0.42562	0.83744
0.75597	0.23180
0.39502	0.76898
0.80083	0.64454
0.65866	0.85168
0.47837	0.53180
0.92210	0.39040
0.79049	0.26202
0.20471	0.75694
0.70524	0.29620
0.19244	0.74597
0.38523	0.30920
0.39921	0.95330
0.23758	0.75018
0.71715	0.28207
0.60145	0.26528
0.48070	0.51938
0.72500	0.15749
0.82762	0.40733
0.16220	0.74929
0.47441	0.77007
0.31982	0.80481
0.85903	0.38515
0.27064	0.71990
0.55209	0.39356
0.75628	0.41429
0.66884	0.59831
0.53240	0.50387
0.43097	0.11120
0.48859	0.38767
0.66223	0.90981
0.59132	0.38518
0.99740	0.56376
0.52391	0.64520
0.46462	0.19151
0.93230	0.66890
0.60718	0.22549
0.68495	0.90104
0.67550	0.57653
0.56055	0.45403
0.47483	0.18286
0.50783	0.22683
0.76920	0.24953
0.56773	0.17021
0.48047	0.69387
0.46158	0.21697
0.59179	0.50455
0.41899	0.17374
0.96523	0.65354
0.83358	0.31755
0.68869	0.53424
0.58009	0.20065
0.81726	0.84379
0.58523	0.60104
0.47452	0.16845
0.47359	0.16524
0.47807	0.19114
0.46231	0.20247
0.43227	0.38870
0.71764	0.20255
0.92786	0.39597
0.12560	0.71016
0.26609	0.68036
0.51550	0.30254
0.49192	0.26154
0.14121	0.66529
0.12295	0.70072
0.12455	0.71154
0.68625	0.89840
0.11698	0.65462
0.11807	0.65423
0.12373	0.69392
0.16745	0.74671
0.11810	0.64951
0.28618	0.76994
0.37788	0.97489
0.33915	0.93136
0.52311	0.83677
0.43858	0.87942
0.19913	0.73122
0.32519	0.23372
0.55566	0.91479
0.46265	0.56565
0.47058	0.85191
0.56541	0.36736
0.20103	0.58019
0.28978	0.31148
0.72434	0.38870
0.73183	0.39359
0.35907	0.34989
0.29688	0.30865
0.51308	0.82365
0.36572	0.35961
0.55190	0.69290
0.48073	0.84694
0.79084	0.89850
0.44296	0.40493
0.26007	0.68363
0.49360	0.32205
0.36442	0.89040
0.51823	0.77815
0.45509	0.52556
0.36579	0.33985
0.57824	0.57600
0.37502	0.12652
0.36332	0.33736
0.55910	0.66701
0.25654	0.51389
0.59525	0.35249
0.56607	0.71260
0.38981	0.86900
0.54532	0.67427
0.49639	0.83271
0.12260	0.68919
0.51431	0.83330
0.67526	0.67664
0.45496	0.52936
0.34768	0.31786
0.54319	0.76238
0.54494	0.68605
0.56434	0.32554
0.56412	0.36411
0.38807	0.79225
0.57460	0.65190
0.59055	0.48597
0.54276	0.67020
0.20607	0.58421
0.22068	0.54864
0.44171	0.87694
0.46681	0.86832
0.55842	0.91559
0.52844	0.56187
0.54127	0.85760
0.46127	0.86068
0.47969	0.85582
0.41590	0.90932
0.40416	0.89013
0.41339	0.96836
0.55806	0.91486
0.37122	0.86752
0.52076	0.80705
0.44098	0.88859
0.41168	0.91069
0.39463	0.86885
0.44923	0.86064
0.63168	0.62952
0.54695	0.79888
0.52634	0.70284
0.57081	0.85635
0.52149	0.79900
0.44810	0.86442
0.40278	0.89737
0.45372	0.86004
0.54833	0.77560
0.46935	0.86176
0.39520	0.17404
0.81282	0.85029
0.51625	0.18740
0.36101	0.19308
0.35160	0.88949
0.19764	0.63203
0.46317	0.30712
0.45611	0.85847
0.48813	0.58455
0.55203	0.91751
0.54086	0.44892
0.19793	0.65947
0.18853	0.58183
0.62333	0.59527
0.57590	0.77448
0.27522	0.65068
0.53392	0.49047
0.53845	0.49893
0.31556	0.74020
0.48513	0.37112
0.52977	0.66140
0.77371	0.88613
0.28042	0.65258
0.39975	0.17693
0.55991	0.75409
0.37829	0.86162
0.34664	0.83626
0.20283	0.49524
0.71643	0.36260
0.71552	0.35886
0.35205	0.21609
0.55844	0.49673
0.41034	0.86353
0.47082	0.23074
0.48376	0.81836
0.55643	0.65049
0.55753	0.71621
0.48617	0.67393
0.65993	0.30638
0.55309	0.72215
0.54551	0.39099
0.55972	0.51934
0.54941	0.49228
0.53433	0.66258
0.51548	0.50965
0.56455	0.44975
0.55788	0.37089
0.32354	0.24269
0.54189	0.72000
0.39870	0.85774
0.55531	0.43799
0.19073	0.60580
0.19652	0.63649
0.81326	0.45408
0.53770	0.78108
0.53168	0.79538
0.42706	0.18780
0.76496	0.74327
0.47782	0.84203
0.39701	0.87301
0.87048	0.68708
0.53995	0.77978
0.65871	0.86755
0.54801	0.84929
0.58430	0.53541
0.49863	0.82833
0.60553	0.74034
0.56165	0.60180
0.50072	0.63518
0.44046	0.85895
0.71805	0.21002
0.70654	0.76916
0.51553	0.67196
0.57068	0.68241
0.48496	0.67285
0.47084	0.34376
0.55841	0.77328
0.48746	0.83896
0.41436	0.84647
0.45160	0.39294
0.53316	0.09270
0.41821	0.78904
0.56587	0.17607
0.17846	0.69594
0.48566	0.89161
0.55283	0.25356
0.50780	0.87231
0.10740	0.64220
0.55493	0.32151
0.55517	0.25667
0.58043	0.21215
0.59836	0.67221
0.58628	0.16381
0.28340	0.63809
0.59713	0.30473
0.06068	0.51188
0.49011	0.51903
0.88099	0.32593
0.37990	0.16739
0.07010	0.53860
0.56529	0.22084
0.43391	0.72818
0.57219	0.15838
0.08471	0.55347
0.57428	0.17832
0.82265	0.55638
0.05641	0.57347
0.57265	0.19243
0.57045	0.20615
0.57901	0.19230
0.56132	0.14499
0.07943	0.54591
0.03072	0.53071
0.34229	0.35774
0.41928	0.85777
0.59607	0.37854
0.90459	0.58637
0.95783	0.63336
0.31181	0.61207
0.90522	0.64832
0.70123	0.84326
0.66614	0.62203
0.90481	0.58509
0.62628	0.69701
0.67074	0.61066
0.91025	0.53457
0.43830	0.79932
0.95884	0.62704
0.67540	0.70084
0.79162	0.87227
0.55342	0.35941
0.51360	0.08161
0.68713	0.81483
0.56592	0.83205
0.55108	0.45952
0.63590	0.89514
0.45703	0.75480
0.46122	0.75217
0.45932	0.75178
0.46797	0.75511
0.71741	0.52296
0.64975	0.36926
0.61535	0.63078
0.62102	0.70283
0.51142	0.70835
0.14168	0.64857
0.82172	0.15107
0.50162	0.53904
0.39171	0.93920
0.43692	0.60459
0.45385	0.78996
0.65966	0.31122
0.38688	0.94799
0.39057	0.92530
0.35424	0.79504
0.14137	0.64074
0.62488	0.48202
0.35716	0.32423
0.42802	0.78553
0.38513	0.83467
0.35833	0.80097
0.42789	0.82541
0.77284	0.66410
0.76198	0.72686
0.43524	0.80940
0.34621	0.22656
0.65952	0.85302
0.39963	0.95844
